Location,Title,Price,Style,Bedrooms,Bathrooms,Size,Air Conditioned  
Guelph, One Bedroom Walkout Apartment for Rent, $1895.00, Apartment, Bedrooms: 1, Bathrooms: 1, Limited, No
Guelph, Guelph 1 Bedroom Apartment for Rent:, $1965.00, Apartment, Bedrooms: 1, Bathrooms: 1, 675, No
Guelph, Modern 2 bedroom 1 bathroom Semi Basement Apartment, $2300.00, Basement, Bedrooms: 2, Bathrooms: 1, 800, Yes
Guelph, One bed room apartment for rent, $1500.00, Duplex/Triplex, Bedrooms: 1, Bathrooms: 1, 900, No
Guelph, 2BR basement apt for rent near Downtown Guelph, $1690.00, Apartment, Bedrooms: 2, Bathrooms: 1, Limited, No
Guelph, 3BR Apt for rent near Downtown Guelph, $2480.00, Apartment, Bedrooms: 3, Bathrooms: 1, Limited, No
Guelph, Bright Cozy Two Bedroom Apartment for Rent, $1550.00, Apartment, Bedrooms: 2, Bathrooms: 1, 600, No
Guelph, 1 furnished basement apartment close to UoG, $1290.00, Basement, Bedrooms: 1 + Den, Bathrooms: 1, 700, Yes
Guelph, One bedroom basement apartment available for rent!, $1600.00, Basement, Bedrooms: 1, Bathrooms: 1, 700, No
Guelph, 351 Eramosa Rd. - 2 Bedroom Apartment for Rent, $2420.00, Apartment, Bedrooms: 2, Bathrooms: 1, 889, No
Guelph, Avalon on the Parkway: Apartment for rent in Guelph, $2099.00, Apartment, Bedrooms: 1, Bathrooms: 1, 636, No
Guelph, All utilities included, $1700.00, Apartment, Bedrooms: 2, Bathrooms: 1, 900, No
Guelph, Basement apartment available for rent, $2100.00, Basement, Bedrooms: 2, Bathrooms: 1, 750, No
Guelph, Apartment for rent, $1350.00, Basement, Bedrooms: 1, Bathrooms: 1, 1000, Yes
Guelph, Beautiful Upscale 1 Bedroom for Rent!, $2300.00, Apartment, Bedrooms: 1, Bathrooms: 1, 600, No
Guelph, Avalon on the Parkway: Apartment for rent in Guelph, $2325.00, Apartment, Bedrooms: 2, Bathrooms: 1, 896, No
Guelph, Renovated one bedroom apartment for rent, $1750.00, Apartment, Bedrooms: 1 + Den, Bathrooms: 1, 700, No
Guelph, One bedroom apartment for rent in Guelph, $1695.00, Apartment, Bedrooms: 1, Bathrooms: 1, 500, No
Guelph, Avalon on the Parkway: Apartment for rent in Guelph, $2399.00, Apartment, Bedrooms: 2, Bathrooms: 1, 847, No
Guelph, 1 bedrrom basement apartment for rent, $1400.00, Basement, Bedrooms: 1, Bathrooms: 1, 780, No
Guelph, Avalon on the Parkway: Apartment for rent in Guelph, $2399.00, Apartment, Bedrooms: 2, Bathrooms: 1, 896, No
Guelph, Avalon on the Parkway: Apartment for rent in Guelph, $2099.00, Apartment, Bedrooms: 1, Bathrooms: 1, 652, No
Guelph, 1 Bedroom Apartment Guelph Rent, $1850.00, Apartment, Bedrooms: 1 + Den, Bathrooms: 1, 1000, No
Guelph, Affordable Bachelor Living at Southwood Apartments in Guelph!, $1795.00, Apartment, Bedrooms: Bachelor/Studio, Bathrooms: 1, Not Available, No
Guelph, One Bedroom Basement Apartment for Rent - Guelph ON, $1699.00, Basement, Bedrooms: 1, Bathrooms: 1, 500, Yes
Guelph, * NEW  Shared 2 Bedroom Apartment, $850.00, Apartment, Bedrooms: 1, Bathrooms: 1, 800, No
Guelph, Avalon on the Parkway: Apartment for rent in Guelph, $2550.00, Apartment, Bedrooms: 2, Bathrooms: 1, 896, No
Guelph, 996 Paisley Rd. - 2 Bedroom Apartment for Rent, $2707.00, Apartment, Bedrooms: 2, Bathrooms: 2, 1098, Yes
Guelph, Avalon on the Parkway: Apartment for rent in Guelph, $2449.00, Apartment, Bedrooms: 2, Bathrooms: 1, 896, No
Guelph, 283 Bristol Street - One Bedroom Apartment Apartment for Rent, $1980.00, Apartment, Bedrooms: 1, Bathrooms: 1, Not Available, No
Guelph, 2 Bedroom Apartment for Rent - 27-40 Vanier Drive, $2206.00, Apartment, Bedrooms: 2, Bathrooms: 1, 842, No
Guelph, 2 Bedroom Loft Apartment For Rent with Car Park and Balcony, $2200.00, Apartment, Bedrooms: 2, Bathrooms: 2, 2226, No
Guelph, 772 Paisley Rd.Candlewood Dr. - 1 Bedroom Apartment for Rent, $2134.00, Apartment, Bedrooms: 1, Bathrooms: 1, 660, No
Guelph, Two-bedroom apartment for rent Sep 1. Two free parking spots, $2200.00, Apartment, Bedrooms: 2, Bathrooms: 1, 950, No
Guelph, 7-11 Manhattan Crt. - 2 Bedroom Apartment for Rent, $2494.00, Apartment, Bedrooms: 2, Bathrooms: 1, 843, No
Guelph, The Chelsea  - 2 Bedroom w/Den Apartment for Rent, $2938.00, Apartment, Bedrooms: 2, Bathrooms: 2, 1139, Yes
Guelph, 351 Eramosa Rd. - 1 Bedroom Apartment for Rent, $1989.00, Apartment, Bedrooms: 1, Bathrooms: 1, 655, No
Guelph, 171 Kortright Rd. - 1 Bedroom Apartment for Rent, $2282.00, Apartment, Bedrooms: 1, Bathrooms: 1, 648, Yes
Guelph, 7-11 Manhattan Crt. - 3 Bedroom Apartment for Rent, $2744.00, Apartment, Bedrooms: 3, Bathrooms: 1, 1109, No
Guelph, 1020 Paisley Rd.  - 1 Bedroom Apartment for Rent, $2445.00, Apartment, Bedrooms: 1, Bathrooms: 1, 716, No
Guelph, 1042 Paisley Rd. - 2 Bedroom Apartment for Rent, $2756.00, Apartment, Bedrooms: 2, Bathrooms: 2, 1070, Yes
